,comp,region_idx,diff,tstat,pvalue,signif
28909,ecc,218,baseline_2_early_learning,-1.165727900238513,0.24727679143341985,0
28910,ecc,218,baseline_2_late_learning,-0.49140265832658286,0.62452162689284,0
28913,ecc,218,early_learning_2_late_learning,0.649487797896644,0.5179312103756771,0
28918,ecc,219,baseline_2_early_learning,-1.9064665123412692,0.06027280511329004,0
28919,ecc,219,baseline_2_late_learning,-1.432162560868329,0.15609266081237202,0
28922,ecc,219,early_learning_2_late_learning,0.513565659862982,0.6090074311566775,0
28927,ecc,220,baseline_2_early_learning,-0.43340483687282205,0.6659169433576289,0
28928,ecc,220,baseline_2_late_learning,-1.0974020797147221,0.2758419619327348,0
28931,ecc,220,early_learning_2_late_learning,-0.5928005479457317,0.5550294741409145,0
28936,ecc,221,baseline_2_early_learning,-2.1596443280005704,0.03387236024846507,1
28937,ecc,221,baseline_2_late_learning,-1.6762603456237621,0.09769125489072251,0
28940,ecc,221,early_learning_2_late_learning,0.5065491119346698,0.6139001380938263,0
28945,ecc,222,baseline_2_early_learning,-2.8939825288822427,0.004930102280388144,1
28946,ecc,222,baseline_2_late_learning,-1.542603924086321,0.12697446309949686,0
28949,ecc,222,early_learning_2_late_learning,1.191029874438856,0.23725368134886182,0
28954,ecc,223,baseline_2_early_learning,-2.4126587488989477,0.018184336762012573,1
28955,ecc,223,baseline_2_late_learning,-0.6879467456446757,0.4935271308146142,0
28958,ecc,223,early_learning_2_late_learning,1.794478598189039,0.07661129528437961,0
28963,ecc,224,baseline_2_early_learning,-3.1544895558327113,0.002283889721069269,1
28964,ecc,224,baseline_2_late_learning,-1.5193811592512707,0.13270986532418586,0
28967,ecc,224,early_learning_2_late_learning,1.302272679939337,0.19665552374967454,0
28972,ecc,225,baseline_2_early_learning,-3.2375576707220746,0.001771248516976607,1
28973,ecc,225,baseline_2_late_learning,-1.4389402651651033,0.15416833012915246,0
28976,ecc,225,early_learning_2_late_learning,1.813728096148965,0.07356561152159952,0
28981,ecc,226,baseline_2_early_learning,-3.0222800047172185,0.0033930329729275513,1
28982,ecc,226,baseline_2_late_learning,-0.395783386303598,0.6933453383363863,0
28985,ecc,226,early_learning_2_late_learning,2.6025133656143593,0.011071633301703583,1
28990,ecc,227,baseline_2_early_learning,-2.50141707089321,0.014464312003088287,1
28991,ecc,227,baseline_2_late_learning,-1.0575549626454934,0.2935227113740785,0
28994,ecc,227,early_learning_2_late_learning,1.4229843018212645,0.15872810092951525,0
28999,ecc,228,baseline_2_early_learning,-1.1384077295857462,0.2584347859151701,0
29000,ecc,228,baseline_2_late_learning,-1.0105418945473699,0.31536031800012326,0
29003,ecc,228,early_learning_2_late_learning,0.27903540629617407,0.78095615361925,0
29008,ecc,229,baseline_2_early_learning,-1.1972075172880343,0.23485153685182167,0
29009,ecc,229,baseline_2_late_learning,-0.15184049994199145,0.8797047932012196,0
29012,ecc,229,early_learning_2_late_learning,1.069373862964116,0.2881994353424194,0
29017,ecc,230,baseline_2_early_learning,-1.5396468111346142,0.12769367975665533,0
29018,ecc,230,baseline_2_late_learning,-0.5838654118301471,0.5609955771491408,0
29021,ecc,230,early_learning_2_late_learning,1.0086914633534383,0.3162415529945374,0
29026,ecc,231,baseline_2_early_learning,-2.0508291378013377,0.04364186782293295,1
29027,ecc,231,baseline_2_late_learning,-1.3044570612017075,0.19591374113798105,0
29030,ecc,231,early_learning_2_late_learning,0.870334227942779,0.3867884274321354,0
29035,ecc,232,baseline_2_early_learning,-1.9909896857686955,0.04998398993995622,1
29036,ecc,232,baseline_2_late_learning,-1.8955391554911287,0.0617253876573215,0
29039,ecc,232,early_learning_2_late_learning,0.004151964505477008,0.9966978218571801,0
29044,ecc,233,baseline_2_early_learning,-0.5293003038052242,0.5981003593151704,0
29045,ecc,233,baseline_2_late_learning,0.5350907643225998,0.5941093562814306,0
29048,ecc,233,early_learning_2_late_learning,1.0435515774336606,0.2999164242295866,0
29053,ecc,234,baseline_2_early_learning,-0.34428043110678686,0.7315618698152901,0
29054,ecc,234,baseline_2_late_learning,-0.5282992855887739,0.5987915547915964,0
29057,ecc,234,early_learning_2_late_learning,-0.186796886240291,0.8523048961684594,0
29062,ecc,235,baseline_2_early_learning,-0.3523445374718137,0.7255301429516137,0
29063,ecc,235,baseline_2_late_learning,0.0324128283436074,0.9742256307614747,0
29066,ecc,235,early_learning_2_late_learning,0.35144186886039197,0.7262044601443829,0
29071,ecc,236,baseline_2_early_learning,-0.5172256918830844,0.6064622940887391,0
29072,ecc,236,baseline_2_late_learning,-0.7495676224247378,0.4557699760338342,0
29075,ecc,236,early_learning_2_late_learning,-0.24379462829395981,0.8080299684284287,0
29080,ecc,237,baseline_2_early_learning,-0.7101454098420102,0.47973177151047885,0
29081,ecc,237,baseline_2_late_learning,0.3520938403893577,0.7257173985379795,0
29084,ecc,237,early_learning_2_late_learning,1.0557008771376213,0.2943638618549686,0
29089,ecc,238,baseline_2_early_learning,-1.1697940717884916,0.2456459458482568,0
29090,ecc,238,baseline_2_late_learning,-0.8507600260501598,0.3975068453806636,0
29093,ecc,238,early_learning_2_late_learning,0.3531992292483154,0.7248918655637404,0
29098,ecc,239,baseline_2_early_learning,0.19925443939372386,0.8425822225462676,0
29099,ecc,239,baseline_2_late_learning,0.11957160906228595,0.9051299505999509,0
29102,ecc,239,early_learning_2_late_learning,-0.07644328276700954,0.9392621740160443,0
